"Product/ID,""product_id"",""location_id"",""qty"""
"__export__.product_product_210750_d6780b2d,""210750"","""",""0.0"""
"__export__.product_product_210754_0b3557b5,""210754"","""",""0.0"""
"__export__.product_product_200101_c7d69258,""200101"","""",""0.0"""
"__export__.product_product_183834_11591e5f,""183834"","""",""0.0"""
"__export__.product_product_210741_a92618bc,""210741"","""",""0.0"""
"__export__.product_product_181164_3d9c92ed,""181164"","""",""0.0"""
"__export__.product_product_181165_ed330018,""181165"","""",""0.0"""
"__export__.product_product_210746_6d1fb5d4,""210746"","""",""0.0"""
"__export__.product_product_210751_a824c3ce,""210751"","""",""0.0"""
"__export__.product_product_210753_1ba398f0,""210753"","""",""0.0"""
"__export__.product_product_195335_8b2d1481,""195335"","""",""0.0"""
"__export__.product_product_195344_f8d75be5,""195344"","""",""0.0"""
"__export__.product_product_195340_01f5c0af,""195340"","""",""0.0"""
"__export__.product_product_52204_9d7ebcc3,""52204"","""",""20.0"""
"__export__.product_product_52205_90cc64a5,""52205"","""",""5.0"""
"__export__.product_product_185806_98f71269,""185806"","""",""0.0"""
"__export__.product_product_185807_22d59be9,""185807"","""",""0.0"""
"__export__.product_product_52206_ce2cf37f,""52206"","""",""12.0"""
"__export__.product_product_52207_80ba861f,""52207"","""",""11.0"""
"__export__.product_product_52208_7f89b1c1,""52208"","""",""19.0"""
"__export__.product_product_52209_c31dcf43,""52209"","""",""5.0"""
"__export__.product_product_52210_1a8f33ee,""52210"","""",""9.0"""
"__export__.product_product_191908_43392272,""191908"","""",""0.0"""
"__export__.product_product_185808_4405bc42,""185808"","""",""0.0"""
"__export__.product_product_52211_5742b9e4,""52211"","""",""2.0"""
"__export__.product_product_52212_96ef3043,""52212"","""",""22.0"""
"__export__.product_product_185809_4df354d7,""185809"","""",""0.0"""
"__export__.product_product_191909_362d7e2e,""191909"","""",""0.0"""
"__export__.product_product_146958_5fdc1c14,""146958"","""",""0.0"""
"__export__.product_product_146959_a12c8017,""146959"","""",""0.0"""
"__export__.product_product_146960_814a0488,""146960"","""",""0.0"""
"__export__.product_product_117082_23d82e13,""117082"","""",""4.0"""
"__export__.product_product_52214_435e92d7,""52214"","""",""19.0"""
"__export__.product_product_52215_f86d6c10,""52215"","""",""28.0"""
"__export__.product_product_52216_24ab12ae,""52216"","""",""0.0"""
"__export__.product_product_52217_c1e449f2,""52217"","""",""0.0"""
"__export__.product_product_52218_0e8bf45d,""52218"","""",""26.0"""
"__export__.product_product_52219_8a2c930a,""52219"","""",""23.0"""
"__export__.product_product_52220_375db27f,""52220"","""",""0.0"""
"__export__.product_product_52221_e9e2f5e9,""52221"","""",""37.0"""
"__export__.product_product_52222_ccfc0140,""52222"","""",""0.0"""
"__export__.product_product_52223_cc5b3ff4,""52223"","""",""0.0"""
"__export__.product_product_52224_034a8278,""52224"","""",""5.0"""
"__export__.product_product_52225_1a51c074,""52225"","""",""0.0"""
"__export__.product_product_52226_5d646824,""52226"","""",""0.0"""
"__export__.product_product_52227_f246534e,""52227"","""",""1.0"""
"__export__.product_product_52228_54b1dcee,""52228"","""",""13.0"""
"__export__.product_product_52229_0a101131,""52229"","""",""21.0"""
"__export__.product_product_52230_b9a9094f,""52230"","""",""9.0"""
"__export__.product_product_52231_07cac8ee,""52231"","""",""19.0"""
"__export__.product_product_52232_72a297f9,""52232"","""",""19.0"""
"__export__.product_product_52233_dbc813de,""52233"","""",""20.0"""
"__export__.product_product_210014_b4e379cb,""210014"","""",""0.0"""
"__export__.product_product_52234_a2eecc71,""52234"","""",""2.0"""
"__export__.product_product_52235_c710aa65,""52235"","""",""0.0"""
"__export__.product_product_52236_22ce00b1,""52236"","""",""1.0"""
"__export__.product_product_52238_e5af73ba,""52238"","""",""0.0"""
"__export__.product_product_52239_db841306,""52239"","""",""0.0"""
"__export__.product_product_52240_5355efc9,""52240"","""",""0.0"""
"__export__.product_product_52241_19941b7e,""52241"","""",""0.0"""
"__export__.product_product_52242_ecc24f73,""52242"","""",""0.0"""
"__export__.product_product_52243_22fa18c6,""52243"","""",""0.0"""
"__export__.product_product_52244_33d34f83,""52244"","""",""6.0"""
"__export__.product_product_52245_33d30614,""52245"","""",""12.0"""
"__export__.product_product_52246_79e364bc,""52246"","""",""5.0"""
"__export__.product_product_52247_62bf42a2,""52247"","""",""4.0"""
"__export__.product_product_52248_f9dbfd5d,""52248"","""",""2.0"""
"__export__.product_product_52249_73e912c1,""52249"","""",""5.0"""
"__export__.product_product_150733_c6a6ad18,""150733"","""",""19.0"""
"__export__.product_product_52250_8d2cefdd,""52250"","""",""0.0"""
"__export__.product_product_52251_c60a4130,""52251"","""",""0.0"""
"__export__.product_product_52252_61820484,""52252"","""",""0.0"""
"__export__.product_product_52253_46734617,""52253"","""",""360.0"""
"__export__.product_product_52255_3bb9900c,""52255"","""",""35.0"""
"__export__.product_product_52256_009535ff,""52256"","""",""41.0"""
"__export__.product_product_52257_5ce2890e,""52257"","""",""55.0"""
"__export__.product_product_52258_9eaa916e,""52258"","""",""44.0"""
"__export__.product_product_52259_6c12c8c6,""52259"","""",""34.0"""
"__export__.product_product_52260_a352b4b3,""52260"","""",""33.0"""
"__export__.product_product_52261_60f051bd,""52261"","""",""20.0"""
"__export__.product_product_52262_0368343e,""52262"","""",""4.0"""
"__export__.product_product_52263_e4c78972,""52263"","""",""26.0"""
"__export__.product_product_52264_7d4bbaf4,""52264"","""",""22.0"""
"__export__.product_product_52265_3400d3ac,""52265"","""",""38.0"""
"__export__.product_product_52266_d463dc88,""52266"","""",""29.0"""
"__export__.product_product_52267_5acfd155,""52267"","""",""37.0"""
"__export__.product_product_52268_218294b6,""52268"","""",""20.0"""
"__export__.product_product_52269_740679f5,""52269"","""",""-2.0"""
"__export__.product_product_52270_bc2621e0,""52270"","""",""1.0"""
"__export__.product_product_52271_d7a36c86,""52271"","""",""3.0"""
"__export__.product_product_52272_f9c90bf1,""52272"","""",""2.0"""
"__export__.product_product_52273_c79367ae,""52273"","""",""3.0"""
"__export__.product_product_52274_215105a8,""52274"","""",""1.0"""
"__export__.product_product_52275_5a76708f,""52275"","""",""11.0"""
"__export__.product_product_52276_f00b2a1e,""52276"","""",""19.0"""
"__export__.product_product_52277_c52e33b9,""52277"","""",""34.0"""
"__export__.product_product_52278_beb2c0bf,""52278"","""",""11.0"""
"__export__.product_product_52279_5a70acd5,""52279"","""",""16.0"""
"__export__.product_product_52280_52cbc321,""52280"","""",""3.0"""
"__export__.product_product_52281_a738bb4d,""52281"","""",""11.0"""
"__export__.product_product_52282_901c288a,""52282"","""",""3.0"""
"__export__.product_product_52283_984e8552,""52283"","""",""6.0"""
"__export__.product_product_52284_95a8ddf6,""52284"","""",""3.0"""
"__export__.product_product_52285_1749bfa2,""52285"","""",""-1.0"""
"__export__.product_product_52286_1e50ef29,""52286"","""",""1.0"""
"__export__.product_product_52287_3ae85453,""52287"","""",""2.0"""
"__export__.product_product_52288_90ad099b,""52288"","""",""4.0"""
"__export__.product_product_52289_d9dec4bb,""52289"","""",""5.0"""
"__export__.product_product_52290_19490062,""52290"","""",""10.0"""
"__export__.product_product_52291_1737665f,""52291"","""",""2.0"""
"__export__.product_product_52292_a5e49dc0,""52292"","""",""29.0"""
"__export__.product_product_52293_0f1857a0,""52293"","""",""1.0"""
"__export__.product_product_52294_f0f255de,""52294"","""",""7.0"""
"__export__.product_product_52295_35bdabb9,""52295"","""",""33.0"""
"__export__.product_product_52296_3029d765,""52296"","""",""0.0"""
"__export__.product_product_52297_6fb4561e,""52297"","""",""22.0"""
"__export__.product_product_52298_62af574d,""52298"","""",""0.0"""
"__export__.product_product_52299_8289558d,""52299"","""",""11.0"""
"__export__.product_product_52300_0e212c6e,""52300"","""",""2.0"""
"__export__.product_product_52301_4915264c,""52301"","""",""1.0"""
"__export__.product_product_52302_be0b287e,""52302"","""",""22.0"""
"__export__.product_product_52303_411d350a,""52303"","""",""1.0"""
"__export__.product_product_52304_bc016cd8,""52304"","""",""9.0"""
"__export__.product_product_52305_f79e4cf4,""52305"","""",""0.0"""
"__export__.product_product_52306_82b94a0d,""52306"","""",""7.0"""
"__export__.product_product_52307_dfd3e19b,""52307"","""",""16.0"""
"__export__.product_product_52308_16a7babf,""52308"","""",""15.0"""
"__export__.product_product_52309_27b34edf,""52309"","""",""7.0"""
"__export__.product_product_52310_eae49c9c,""52310"","""",""20.0"""
"__export__.product_product_52311_b890d719,""52311"","""",""13.0"""
"__export__.product_product_52312_dad7d2ba,""52312"","""",""16.0"""
"__export__.product_product_52313_0ed6aa0c,""52313"","""",""17.0"""
"__export__.product_product_211224_b69c6718,""211224"","""",""0.0"""
"__export__.product_product_52314_914cd5ee,""52314"","""",""72.0"""
"__export__.product_product_52315_862bf029,""52315"","""",""0.0"""
"__export__.product_product_52316_69645084,""52316"","""",""2.0"""
"__export__.product_product_52317_ff39c8f7,""52317"","""",""0.0"""
"__export__.product_product_52318_35ee4df1,""52318"","""",""12.0"""
"__export__.product_product_52319_7748564d,""52319"","""",""0.0"""
"__export__.product_product_52320_531d0177,""52320"","""",""0.0"""
"__export__.product_product_52321_24e612d9,""52321"","""",""0.0"""
"__export__.product_product_52322_fe22f411,""52322"","""",""9.0"""
"__export__.product_product_52323_983411f2,""52323"","""",""13.0"""
"__export__.product_product_52324_55ad7229,""52324"","""",""67.0"""
"__export__.product_product_52325_5b63c582,""52325"","""",""0.0"""
"__export__.product_product_52326_b0e37114,""52326"","""",""30.0"""
"__export__.product_product_52327_0272720e,""52327"","""",""1.0"""
"__export__.product_product_52328_0665450c,""52328"","""",""16.0"""
"__export__.product_product_52329_349025cc,""52329"","""",""18.0"""
"__export__.product_product_181075_a4be4429,""181075"","""",""0.0"""
"__export__.product_product_52330_60a3677f,""52330"","""",""6.0"""
"__export__.product_product_52331_d492f7f1,""52331"","""",""10.0"""
"__export__.product_product_52332_e820280d,""52332"","""",""4.0"""
"__export__.product_product_52333_e45a277a,""52333"","""",""2.0"""
"__export__.product_product_52334_ea4b754c,""52334"","""",""5.0"""
"__export__.product_product_52335_6f33876e,""52335"","""",""6.0"""
"__export__.product_product_181089_3e730058,""181089"","""",""0.0"""
"__export__.product_product_52336_7299e31e,""52336"","""",""4.0"""
"__export__.product_product_52337_8ed17b98,""52337"","""",""8.0"""
"__export__.product_product_52338_1a725a4e,""52338"","""",""9.0"""
"__export__.product_product_52339_679679eb,""52339"","""",""1.0"""
"__export__.product_product_52340_e633ca7a,""52340"","""",""0.0"""
"__export__.product_product_52341_1df7050d,""52341"","""",""-1.0"""
"__export__.product_product_52342_279b99fd,""52342"","""",""0.0"""
"__export__.product_product_52343_9957b342,""52343"","""",""0.0"""
"__export__.product_product_52344_e1996291,""52344"","""",""3.0"""
"__export__.product_product_52345_acdd0674,""52345"","""",""3.0"""
"__export__.product_product_52346_e9f717e1,""52346"","""",""0.0"""
"__export__.product_product_181098_4bcb094a,""181098"","""",""0.0"""
"__export__.product_product_52347_1402d050,""52347"","""",""3.0"""
"__export__.product_product_52348_9c52d087,""52348"","""",""48.0"""
"__export__.product_product_52349_c33460f9,""52349"","""",""0.0"""
"__export__.product_product_52350_41a23fba,""52350"","""",""65.0"""
"__export__.product_product_52351_8ae97c01,""52351"","""",""0.0"""
"__export__.product_product_52352_166f972d,""52352"","""",""0.0"""
"__export__.product_product_52353_e72225e4,""52353"","""",""-2.0"""
"__export__.product_product_52354_9a859417,""52354"","""",""-1.0"""
"__export__.product_product_52355_6cae9731,""52355"","""",""0.0"""
"__export__.product_product_52356_6628b47d,""52356"","""",""1.0"""
"__export__.product_product_52357_c0bc5fc5,""52357"","""",""19.0"""
"__export__.product_product_52358_20828a57,""52358"","""",""19.0"""
"__export__.product_product_52359_225e519a,""52359"","""",""0.0"""
"__export__.product_product_52360_1fa68621,""52360"","""",""16.0"""
"__export__.product_product_52361_de340cbd,""52361"","""",""1.0"""
"__export__.product_product_52362_67ab93e1,""52362"","""",""3.0"""
"__export__.product_product_52363_569061b9,""52363"","""",""5.0"""
"__export__.product_product_52364_b5a77e39,""52364"","""",""0.0"""
"__export__.product_product_52365_03088da2,""52365"","""",""0.0"""
"__export__.product_product_52366_22481d72,""52366"","""",""10.0"""
"__export__.product_product_52367_3a8e3427,""52367"","""",""0.0"""
"__export__.product_product_52368_aadfb84d,""52368"","""",""12.0"""
"__export__.product_product_52369_c6c6193f,""52369"","""",""10.0"""
"__export__.product_product_52370_6a181c3d,""52370"","""",""12.0"""
"__export__.product_product_52371_0d77f5c5,""52371"","""",""12.0"""
"__export__.product_product_52372_f2fa3c25,""52372"","""",""1.0"""
"__export__.product_product_52373_f2e76126,""52373"","""",""11.0"""
"__export__.product_product_52374_f433afab,""52374"","""",""9.0"""
"__export__.product_product_52375_c110ab28,""52375"","""",""9.0"""
"__export__.product_product_52376_ff46c3f4,""52376"","""",""10.0"""
"__export__.product_product_52377_e541197a,""52377"","""",""4.0"""
"__export__.product_product_52378_2ad0c9a3,""52378"","""",""9.0"""
"__export__.product_product_52379_20a8cbeb,""52379"","""",""6.0"""
"__export__.product_product_52380_13933f51,""52380"","""",""12.0"""
"__export__.product_product_52381_79fb91e8,""52381"","""",""11.0"""
"__export__.product_product_52382_20d85488,""52382"","""",""9.0"""
"__export__.product_product_52383_ac351107,""52383"","""",""3.0"""
"__export__.product_product_52384_ac689c31,""52384"","""",""12.0"""
"__export__.product_product_52385_22a3a236,""52385"","""",""23.0"""
"__export__.product_product_52386_06713e7e,""52386"","""",""12.0"""
"__export__.product_product_52387_e470c164,""52387"","""",""7.0"""
"__export__.product_product_150734_53de34be,""150734"","""",""12.0"""
"__export__.product_product_52388_ee60f927,""52388"","""",""0.0"""
"__export__.product_product_52389_09c704ac,""52389"","""",""18.0"""
"__export__.product_product_52390_2ecdb50b,""52390"","""",""14.0"""
"__export__.product_product_206829_26b6cd50,""206829"","""",""0.0"""
"__export__.product_product_52391_51c5a5a7,""52391"","""",""-3.0"""
"__export__.product_product_52392_3d127e41,""52392"","""",""0.0"""
"__export__.product_product_52393_ba2111d8,""52393"","""",""0.0"""
"__export__.product_product_52394_a0defee4,""52394"","""",""0.0"""
"__export__.product_product_52395_f2488dc5,""52395"","""",""0.0"""
"__export__.product_product_52539_3dade187,""52539"","""",""4.0"""
"__export__.product_product_52396_9f3f1a5c,""52396"","""",""3.0"""
"__export__.product_product_52397_47b9bc2d,""52397"","""",""9.0"""
"__export__.product_product_52398_14faeb4c,""52398"","""",""4.0"""
"__export__.product_product_52399_5842ca44,""52399"","""",""0.0"""
"__export__.product_product_52400_5e9bcb6f,""52400"","""",""7.0"""
"__export__.product_product_52401_f6025a7c,""52401"","""",""6.0"""
"__export__.product_product_52402_4358105f,""52402"","""",""8.0"""
"__export__.product_product_52403_b022e2d7,""52403"","""",""10.0"""
"__export__.product_product_232303_0302b697,""232303"","""",""0.0"""
"__export__.product_product_52404_11bbee7a,""52404"","""",""3.0"""
"__export__.product_product_52405_f4e11c9a,""52405"","""",""14.0"""
"__export__.product_product_52406_199d1fe0,""52406"","""",""6.0"""
"__export__.product_product_52407_7be66927,""52407"","""",""3.0"""
"__export__.product_product_52408_12ece2e5,""52408"","""",""4.0"""
"__export__.product_product_52409_2abaa518,""52409"","""",""0.0"""
"__export__.product_product_52410_870465b2,""52410"","""",""4.0"""
"__export__.product_product_52411_11309ccd,""52411"","""",""0.0"""
"__export__.product_product_52412_8146881e,""52412"","""",""0.0"""
"__export__.product_product_52413_c5ec62ee,""52413"","""",""2.0"""
"__export__.product_product_181106_d3d4697e,""181106"","""",""0.0"""
"__export__.product_product_52414_78bde881,""52414"","""",""7.0"""
"__export__.product_product_52415_fc3138ec,""52415"","""",""0.0"""
"__export__.product_product_52416_da6fb106,""52416"","""",""0.0"""
"__export__.product_product_52417_61d389be,""52417"","""",""0.0"""
"__export__.product_product_52418_039b69ab,""52418"","""",""11.0"""
"__export__.product_product_150735_b659c277,""150735"","""",""6.0"""
"__export__.product_product_52419_b970293e,""52419"","""",""10.0"""
"__export__.product_product_52420_6677a029,""52420"","""",""0.0"""
"__export__.product_product_52421_bd39854d,""52421"","""",""0.0"""
"__export__.product_product_52422_383bf57e,""52422"","""",""0.0"""
"__export__.product_product_177347_8cad7534,""177347"","""",""0.0"""
"__export__.product_product_177349_c85c50b7,""177349"","""",""0.0"""
"__export__.product_product_177350_d0b9311c,""177350"","""",""0.0"""
"__export__.product_product_52423_2b031122,""52423"","""",""0.0"""
"__export__.product_product_177351_84a2f8c6,""177351"","""",""0.0"""
"__export__.product_product_177352_42815ebd,""177352"","""",""0.0"""
"__export__.product_product_52424_5ffba3b7,""52424"","""",""0.0"""
"__export__.product_product_177353_6877ad00,""177353"","""",""0.0"""
"__export__.product_product_177354_07681463,""177354"","""",""0.0"""
"__export__.product_product_52425_96538973,""52425"","""",""0.0"""
"__export__.product_product_177355_5470e3d6,""177355"","""",""0.0"""
"__export__.product_product_177356_ec98d91f,""177356"","""",""0.0"""
"__export__.product_product_52426_12505ee3,""52426"","""",""5.0"""
"__export__.product_product_52427_33ca07b6,""52427"","""",""0.0"""
"__export__.product_product_52428_7f174749,""52428"","""",""0.0"""
"__export__.product_product_52429_e548d84f,""52429"","""",""0.0"""
"__export__.product_product_52430_e49d58c5,""52430"","""",""0.0"""
"__export__.product_product_52431_2afb9001,""52431"","""",""0.0"""
"__export__.product_product_52432_f880f491,""52432"","""",""0.0"""
"__export__.product_product_52433_8a1915c6,""52433"","""",""0.0"""
"__export__.product_product_52434_4ffc8eeb,""52434"","""",""0.0"""
"__export__.product_product_52435_61a24e20,""52435"","""",""9.0"""
"__export__.product_product_52436_8a40ec2e,""52436"","""",""12.0"""
"__export__.product_product_52437_213fa186,""52437"","""",""5.0"""
"__export__.product_product_52438_de358ca3,""52438"","""",""0.0"""
"__export__.product_product_52439_647f6c10,""52439"","""",""9.0"""
"__export__.product_product_52440_e80cd674,""52440"","""",""13.0"""
"__export__.product_product_52441_a4ad4d89,""52441"","""",""4.0"""
"__export__.product_product_52442_1e747a58,""52442"","""",""13.0"""
"__export__.product_product_52443_c6a98814,""52443"","""",""0.0"""
"__export__.product_product_52444_9898db3f,""52444"","""",""0.0"""
"__export__.product_product_52445_85be83b1,""52445"","""",""0.0"""
"__export__.product_product_177376_c0d1fd51,""177376"","""",""0.0"""
"__export__.product_product_52446_f18fe86d,""52446"","""",""5.0"""
"__export__.product_product_52448_e88efafc,""52448"","""",""5.0"""
"__export__.product_product_52449_49cd8011,""52449"","""",""4.0"""
"__export__.product_product_52450_731f760b,""52450"","""",""0.0"""
"__export__.product_product_52451_4b33f9fd,""52451"","""",""0.0"""
"__export__.product_product_52452_9bafcbee,""52452"","""",""6.0"""
"__export__.product_product_52453_ec0ca5ed,""52453"","""",""0.0"""
"__export__.product_product_52454_d4d2b8c0,""52454"","""",""0.0"""
"__export__.product_product_52455_e99216de,""52455"","""",""11.0"""
"__export__.product_product_52456_37d31a76,""52456"","""",""0.0"""
"__export__.product_product_52457_f4dbdf15,""52457"","""",""12.0"""
"__export__.product_product_218764_df8ac915,""218764"","""",""0.0"""
"__export__.product_product_181069_1d54c613,""181069"","""",""0.0"""
"__export__.product_product_52458_5b583faf,""52458"","""",""1.0"""
"__export__.product_product_52459_639c54aa,""52459"","""",""0.0"""
"__export__.product_product_52460_4a68e830,""52460"","""",""6.0"""
"__export__.product_product_52461_e27c38fb,""52461"","""",""0.0"""
"__export__.product_product_52462_58dba5a1,""52462"","""",""2.0"""
"__export__.product_product_52463_4b45ee32,""52463"","""",""0.0"""
"__export__.product_product_52464_9fa2675c,""52464"","""",""0.0"""
"__export__.product_product_177418_0b542ff7,""177418"","""",""0.0"""
"__export__.product_product_177419_cef25074,""177419"","""",""0.0"""
"__export__.product_product_177420_47c8ec1c,""177420"","""",""0.0"""
"__export__.product_product_177421_9f414b9d,""177421"","""",""0.0"""
"__export__.product_product_177422_b735a288,""177422"","""",""0.0"""
"__export__.product_product_177423_7603c915,""177423"","""",""0.0"""
"__export__.product_product_177424_6462761e,""177424"","""",""0.0"""
"__export__.product_product_177425_d6dd4497,""177425"","""",""0.0"""
"__export__.product_product_177426_b6590f60,""177426"","""",""0.0"""
"__export__.product_product_177427_1bd378b8,""177427"","""",""0.0"""
"__export__.product_product_177436_40234437,""177436"","""",""0.0"""
"__export__.product_product_177437_3af815be,""177437"","""",""0.0"""
"__export__.product_product_177438_8357aa1e,""177438"","""",""0.0"""
"__export__.product_product_177439_ffc8ccf7,""177439"","""",""0.0"""
"__export__.product_product_177440_469b60eb,""177440"","""",""0.0"""
"__export__.product_product_177441_a33b3a63,""177441"","""",""0.0"""
"__export__.product_product_177442_634c49c7,""177442"","""",""0.0"""
"__export__.product_product_177443_df9cbeec,""177443"","""",""0.0"""
"__export__.product_product_52465_7a95de7e,""52465"","""",""0.0"""
"__export__.product_product_52466_5b568db6,""52466"","""",""4.0"""
"__export__.product_product_52467_5744b25b,""52467"","""",""2.0"""
"__export__.product_product_52468_e23ff99e,""52468"","""",""0.0"""
"__export__.product_product_52469_f84c6ce1,""52469"","""",""9.0"""
"__export__.product_product_52470_9743f9f3,""52470"","""",""32.0"""
"__export__.product_product_52471_ef5fd123,""52471"","""",""34.0"""
"__export__.product_product_52472_cb9bcd9b,""52472"","""",""22.0"""
"__export__.product_product_52473_88ff165c,""52473"","""",""35.0"""
"__export__.product_product_52474_a14659d5,""52474"","""",""3.0"""
"__export__.product_product_52475_05d4ce97,""52475"","""",""5.0"""
"__export__.product_product_52476_f3aed211,""52476"","""",""16.0"""
"__export__.product_product_52477_3fcf83ea,""52477"","""",""8.0"""
"__export__.product_product_52478_ed0d1544,""52478"","""",""0.0"""
"__export__.product_product_52479_f9bcd987,""52479"","""",""10.0"""
"__export__.product_product_52480_187f1ad3,""52480"","""",""9.0"""
"__export__.product_product_52481_3f61db28,""52481"","""",""0.0"""
"__export__.product_product_52482_513ff64b,""52482"","""",""0.0"""
"__export__.product_product_52483_e9c08c72,""52483"","""",""0.0"""
"__export__.product_product_52484_238c8742,""52484"","""",""3.0"""
"__export__.product_product_52485_6197e9d6,""52485"","""",""0.0"""
"__export__.product_product_52486_f694e560,""52486"","""",""0.0"""
"__export__.product_product_52487_c262959d,""52487"","""",""10.0"""
"__export__.product_product_52488_85579ad4,""52488"","""",""0.0"""
"__export__.product_product_52489_827613d8,""52489"","""",""14.0"""
"__export__.product_product_52490_b734fc15,""52490"","""",""2.0"""
"__export__.product_product_52491_9bb13823,""52491"","""",""12.0"""
"__export__.product_product_52492_8a8cde11,""52492"","""",""0.0"""
"__export__.product_product_52493_24e5e723,""52493"","""",""0.0"""
"__export__.product_product_52494_58f1accf,""52494"","""",""0.0"""
"__export__.product_product_52495_ef6bcff6,""52495"","""",""0.0"""
"__export__.product_product_52496_66208645,""52496"","""",""4.0"""
"__export__.product_product_52497_c8edb5d7,""52497"","""",""16.0"""
"__export__.product_product_52498_290b3e39,""52498"","""",""19.0"""
"__export__.product_product_52499_b19f47d5,""52499"","""",""34.0"""
"__export__.product_product_52500_26e88b26,""52500"","""",""6.0"""
"__export__.product_product_52501_c22f0297,""52501"","""",""1.0"""
"__export__.product_product_52502_282ab713,""52502"","""",""6.0"""
"__export__.product_product_52503_95133cd2,""52503"","""",""8.0"""
"__export__.product_product_52504_8713fc54,""52504"","""",""0.0"""
"__export__.product_product_52505_5f8945fb,""52505"","""",""6.0"""
"__export__.product_product_52506_429fb14b,""52506"","""",""0.0"""
"__export__.product_product_177458_9bf3d630,""177458"","""",""0.0"""
"__export__.product_product_177459_97d00d33,""177459"","""",""0.0"""
"__export__.product_product_177460_f007cbba,""177460"","""",""0.0"""
"__export__.product_product_52507_61fa42aa,""52507"","""",""0.0"""
"__export__.product_product_177461_efc79bb2,""177461"","""",""0.0"""
"__export__.product_product_52508_7add54a1,""52508"","""",""0.0"""
"__export__.product_product_52509_b0d8f618,""52509"","""",""0.0"""
"__export__.product_product_52510_fcc2450d,""52510"","""",""0.0"""
"__export__.product_product_52511_f4dc2c1a,""52511"","""",""0.0"""
"__export__.product_product_181073_ba6c5eb5,""181073"","""",""0.0"""
"__export__.product_product_52512_dc68124a,""52512"","""",""-1.0"""
"__export__.product_product_150736_ce2f63a1,""150736"","""",""-1.0"""
"__export__.product_product_52513_8b9271eb,""52513"","""",""0.0"""
"__export__.product_product_192386_fb843fe7,""192386"","""",""0.0"""
"__export__.product_product_52514_77fee136,""52514"","""",""11.0"""
"__export__.product_product_52515_c7fd94ad,""52515"","""",""0.0"""
"__export__.product_product_52516_4aa28aae,""52516"","""",""0.0"""
"__export__.product_product_52517_7d69f8be,""52517"","""",""0.0"""
"__export__.product_product_52518_c39edfb6,""52518"","""",""0.0"""
"__export__.product_product_52519_f4f9893f,""52519"","""",""4.0"""
"__export__.product_product_52520_2ba33158,""52520"","""",""2.0"""
"__export__.product_product_192387_18997500,""192387"","""",""0.0"""
"__export__.product_product_52521_014b0fc9,""52521"","""",""11.0"""
"__export__.product_product_52522_8fde3b98,""52522"","""",""8.0"""
"__export__.product_product_52523_c6496a9d,""52523"","""",""6.0"""
"__export__.product_product_52524_a5852a13,""52524"","""",""0.0"""
"__export__.product_product_52525_03157e42,""52525"","""",""0.0"""
"__export__.product_product_52526_281c612f,""52526"","""",""0.0"""
"__export__.product_product_52527_b030cc6f,""52527"","""",""8.0"""
"__export__.product_product_52528_4e588f5b,""52528"","""",""7.0"""
"__export__.product_product_52529_71542e22,""52529"","""",""11.0"""
"__export__.product_product_52530_92867118,""52530"","""",""10.0"""
"__export__.product_product_150737_f640b4ef,""150737"","""",""11.0"""
"__export__.product_product_52531_62bbc953,""52531"","""",""0.0"""
"__export__.product_product_52532_f31b91a6,""52532"","""",""0.0"""
"__export__.product_product_52533_ce15ca3f,""52533"","""",""0.0"""
"__export__.product_product_52534_2d885c98,""52534"","""",""0.0"""
"__export__.product_product_52535_ea171f45,""52535"","""",""0.0"""
"__export__.product_product_52536_60c36710,""52536"","""",""0.0"""
"__export__.product_product_52537_bf45cb46,""52537"","""",""0.0"""
"__export__.product_product_52538_7b8181d6,""52538"","""",""0.0"""
"__export__.product_product_52540_49b3d576,""52540"","""",""0.0"""
"__export__.product_product_52541_ef277140,""52541"","""",""7.0"""
"__export__.product_product_52542_4663a76d,""52542"","""",""8.0"""
"__export__.product_product_52543_48fa70e3,""52543"","""",""7.0"""
"__export__.product_product_52544_b26b1c21,""52544"","""",""11.0"""
"__export__.product_product_52545_040a26b1,""52545"","""",""10.0"""
"__export__.product_product_52546_d60453bf,""52546"","""",""10.0"""
"__export__.product_product_52547_95f0869e,""52547"","""",""7.0"""
"__export__.product_product_52548_5726dcc7,""52548"","""",""11.0"""
"__export__.product_product_52549_1eb7b4a1,""52549"","""",""7.0"""
"__export__.product_product_52550_39af7f35,""52550"","""",""7.0"""
"__export__.product_product_52551_25da1a65,""52551"","""",""7.0"""
"__export__.product_product_52552_708b17da,""52552"","""",""12.0"""
"__export__.product_product_52553_ef65a530,""52553"","""",""0.0"""
"__export__.product_product_52554_5427e032,""52554"","""",""0.0"""
"__export__.product_product_52555_75ec2ad2,""52555"","""",""6.0"""
"__export__.product_product_52556_4244f4ee,""52556"","""",""-1.0"""
"__export__.product_product_52557_f130e843,""52557"","""",""8.0"""
"__export__.product_product_52558_ec97b3a6,""52558"","""",""0.0"""
"__export__.product_product_52559_0ddb54b9,""52559"","""",""0.0"""
"__export__.product_product_52560_c6a460c9,""52560"","""",""3.0"""
"__export__.product_product_206822_5d5dd4ea,""206822"","""",""0.0"""
"__export__.product_product_52561_23c71c24,""52561"","""",""1.0"""
"__export__.product_product_52562_4844efc6,""52562"","""",""2.0"""
"__export__.product_product_52563_046e20ec,""52563"","""",""8.0"""
"__export__.product_product_52564_8569fc6a,""52564"","""",""3.0"""
